428.0	1517.00984362
430.0	1318.5369968
432.0	1147.32737473
434.0	885.904770781
436.0	711.694479321
438.0	638.392412786
440.0	549.658332245
442.0	497.146617914
444.0	436.404496114
446.0	408.969804545
448.0	359.244426077
450.0	336.589372181
452.0	315.413219626
454.0	286.949727124
456.0	265.216307397
458.0	254.499631003
460.0	238.338883001
462.0	221.406534299
464.0	213.300440274
466.0	198.650743644
468.0	186.849539599
470.0	177.946124851
472.0	169.430653788
474.0	161.358853128
476.0	154.592343653
478.0	148.522418143
480.0	142.688259515
482.0	137.717865003
484.0	134.925099135
486.0	132.188059984
488.0	129.536754244
490.0	126.909025192
492.0	123.706882286
494.0	120.335415892
496.0	117.081832939
498.0	113.918270067
500.0	112.165021809
502.0	110.36247684
504.0	109.406549306
506.0	106.877413677
508.0	107.145330587
510.0	107.355377444
512.0	107.972658004
514.0	109.466562693
516.0	112.533675477
518.0	120.614049478
520.0	129.684644378
522.0	141.730188645
524.0	156.834272355
526.0	174.126701384
528.0	192.846591709
530.0	214.102047669
532.0	235.10244673
534.0	251.434661554
536.0	266.588041975
538.0	277.090384841
540.0	285.256492254
542.0	285.556559193
544.0	279.147986709
546.0	267.209609206
548.0	250.02006027
550.0	230.494275881
552.0	212.593139632
554.0	197.268292389
556.0	184.738354349
558.0	179.268562718
560.0	174.752555285
562.0	174.788991985
564.0	181.731254953
566.0	195.553624166
568.0	215.255162048
570.0	238.424616412
572.0	263.480205821
574.0	285.642292604
576.0	297.602103459
578.0	293.251132844
580.0	268.474177021
582.0	232.037477281
584.0	185.610691808
586.0	142.533939375
588.0	105.897909454
590.0	77.1643567069
592.0	56.0932275811
594.0	41.1456073469
596.0	30.4546509763
598.0	24.1360985744
600.0	17.1466822303
602.0	14.2746129567
604.0	11.4025436831
606.0	9.58713870201
608.0	8.82839801332
610.0	8.06965732463
612.0	7.31091663594
614.0	6.55217594725
616.0	5.94775539863
618.0	5.49765499009
620.0	5.04755458154
622.0	4.597454173
624.0	4.14735376445
626.0	3.79156010817
628.0	3.53007320416
630.0	3.26858630015
632.0	3.00709939614
634.0	2.74561249213
636.0	2.56557232871
638.0	2.46697890588
640.0	2.36838548306
642.0	2.26979206023
644.0	2.17119863741
646.0	2.0918952321
648.0	2.03188184429
650.0	1.97186845648
652.0	1.91185506868
654.0	1.85184168087
656.0	1.79611496362
658.0	1.74467491693
660.0	1.71252488775
662.0	1.68251819385
664.0	1.65251149994
666.0	1.62250480604
668.0	1.5967847827
670.0	1.57535142991
672.0	1.55391807712
674.0	1.53034138905
676.0	1.51105137154
678.0	1.49604802459
680.0	1.48747468348
682.0	1.47890134236
684.0	1.47032800125
686.0	1.46175466013
688.0	1.47032800125
690.0	1.47890134236
692.0	1.48747468348
694.0	1.49604802459
696.0	1.51105137154
698.0	1.53248472433
700.0	1.55391807712
702.0	1.57535142991
704.0	1.5967847827
706.0	1.62250480604
708.0	1.65251149994
710.0	1.68251819385
712.0	1.71252488775
714.0	1.74253158165
716.0	1.77896828139
718.0	1.82183498697
720.0	1.86470169254
722.0	1.90756839812
724.0	1.9504351037
726.0	1.99544514455
728.0	2.04259852068
730.0	2.08975189682
732.0	2.13690527295
734.0	2.18405864908
736.0	2.24407203689
738.0	2.31694543637
740.0	2.38981883585
742.0	2.46269223533
744.0	2.5355656348
746.0	2.61272570484
748.0	2.69417244543
750.0	2.77561918603
752.0	2.85706592662
754.0	2.93851266722
756.0	3.01138606669
758.0	3.07568612506
760.0	3.13998618342
762.0	3.20428624179
764.0	3.26858630015
766.0	3.33717302907
768.0	3.41004642855
770.0	3.48291982803
772.0	3.55579322751
774.0	3.62866662699
776.0	3.69296668535
778.0	3.7486934026
780.0	3.80442011985
782.0	3.86014683709
784.0	3.91587355434
786.0	3.96517026575
788.0	4.00803697133
790.0	4.05090367691
792.0	4.09377038248
794.0	4.13663708806
796.0	4.21379715809
798.0	4.32525059259
800.0	4.37240396872
802.0	4.43670402709
804.0	4.47957073266
806.0	4.52243743824
808.0	4.5867374966
810.0	4.62960420218
812.0	4.67247090775
814.0	4.71533761333
816.0	4.75391764835
818.0	4.83107771838
820.0	4.90823778842
822.0	4.98539785846
824.0	5.06255792849
826.0	5.12471465158
828.0	5.17186802771
830.0	5.21902140384
832.0	5.26617477998
834.0	5.31332815611
836.0	5.3647682028
838.0	5.42049492005
840.0	5.4762216373
842.0	5.53194835455
844.0	5.5876750718
846.0	5.62625510681
848.0	5.6476884596
850.0	5.66912181239
852.0	5.69055516518
854.0	5.71198851797
856.0	5.7484252177
858.0	5.7998652644
860.0	5.85130531109
862.0	5.90274535778
864.0	5.95418540447
866.0	5.99276543949
868.0	6.01848546283
870.0	6.04420548618
872.0	6.06992550952
874.0	6.09564553287
876.0	6.12350889149
878.0	6.1535155854
880.0	6.1835222793
882.0	6.2135289732
884.0	6.2435356671
886.0	6.26925569045
888.0	6.29068904324
890.0	6.31212239603
892.0	6.33355574881
894.0	6.3549891016
896.0	6.37642245439
898.0	6.39785580718
900.0	6.41928915996
902.0	6.44072251275
904.0	6.46215586554
906.0	6.47930254777
908.0	6.49216255944
910.0	6.50502257112
912.0	6.51788258279
914.0	6.53074259446
916.0	6.54145927086
918.0	6.55003261197
920.0	6.55860595309
922.0	6.5671792942
924.0	6.57575263532
926.0	6.57360930004
928.0	6.56074928836
930.0	6.54788927669
932.0	6.53502926502
934.0	6.52216925335
936.0	6.51359591223
938.0	6.50930924167
940.0	6.50502257112
942.0	6.50073590056
944.0	6.49644923
946.0	6.48573255361
948.0	6.46858587138
